Reading,Timestamp,,ObjectTemp_C
1,5,,43.18999
2,10064,,43.18999
3,20153,,43.46999
4,30211,,43.27001
5,40269,,43.17001
6,51742,,43.17001
7,61799,,43.49001
8,71856,,43.27001
9,81901,,43.07
10,91951,,43.20998
11,102020,,43.08999
12,112074,,43.42999
13,122129,,43.11001
14,132185,,43.33001
15,142236,,43.33001
16,153093,,43.83001
17,163262,,43.08999
18,173343,,43.46999
19,183438,,43.58999
20,193505,,43.49001
21,203551,,43.20998
22,213961,,43.23
23,224020,,43.23
24,234392,,43.70998
25,245263,,43.18999
26,255414,,43.23
27,266145,,43.41
28,276203,,43.13
29,286253,,43.41
30,296307,,43.39001
31,306359,,42.91
32,316405,,43.41
33,326454,,43.73
34,336506,,43.23
35,346655,,43.42999
36,356742,,43.39001
37,366797,,43.42999
38,376849,,43.58999
39,387212,,43.29
40,397298,,43.70998
41,407346,,43.02999
42,417623,,43.33001
43,427756,,43.52999
44,437846,,43.30999
45,447899,,42.91
46,458180,,43.33001
47,468229,,43.27001
48,478275,,43.58999
49,488335,,43.46999
50,498435,,43.39001
51,508494,,43.36999
52,518547,,43.58999
53,528600,,43.18999
54,539010,,43.27001
55,549406,,43.18999
56,559495,,43.33001
57,569546,,43.18999
58,579599,,43.13
59,589712,,43.49001
60,599971,,43.63
61,610021,,43.33001
62,620673,,43.29
63,630822,,43.77001
64,640907,,43.20998
65,650960,,43.33001
66,661823,,43.30999
67,671872,,43.30999
68,681923,,43.61001
69,691971,,43.63
70,702052,,43.33001
71,712230,,43.61001
72,722277,,43.42999
73,732344,,43.33001
74,742404,,43.67001
75,752778,,43.36999
76,762837,,43.39001
77,772892,,43.57
78,782944,,43.42999
79,793676,,43.42999
80,803738,,43.02999
81,814026,,43.52999
82,824118,,42.70998
83,834179,,43.57
84,844336,,43.18999
85,854394,,43.61001
86,864459,,43.33001
87,874508,,43.36999
88,885029,,43.49001
89,895667,,43.20998
90,905831,,43.33001
91,915877,,43.49001
92,925940,,43.39001
93,936014,,43.58999
94,946344,,43.52999
95,956392,,43.42999
96,966446,,43.52999
97,976498,,43.20998
98,986570,,43.08999
99,996624,,43.39001
100,1006675,,43.33001
101,1016730,,43.61001
102,1027153,,43.58999
103,1037607,,43.17001
104,1047815,,43.17001
105,1057863,,43.46999
106,1067926,,43.29
107,1077973,,43.08999
108,1088245,,43.33001
109,1098294,,43.08999
110,1108345,,43.33001
111,1118391,,43.83001
112,1128450,,43.83001
113,1138500,,43.41
114,1148583,,43.13
115,1158643,,43.51
116,1168701,,43.17001
117,1178756,,43.36999
118,1188805,,43.39001
119,1198853,,43.36999
120,1208902,,43.36999
121,1218969,,43.36999
122,1229261,,43.17001
123,1239354,,43.11001
124,1249533,,43.57
125,1259584,,43.61001
126,1269642,,43.70998
127,1280533,,43.46999
128,1290589,,43.33001
129,1300646,,43.46999
130,1310709,,43.41
131,1320754,,43.79
132,1330812,,43.30999
133,1340869,,43.07
134,1350960,,43.20998
135,1361360,,43.39001
136,1371448,,43.57
137,1381632,,43.29
138,1391690,,43.39001
139,1401736,,43.36999
140,1411788,,43.36999
141,1421842,,43.39001
142,1431903,,43.49001
143,1441964,,43.51
144,1452028,,43.39001
145,1462759,,42.83001
146,1473173,,43.42999
147,1483262,,43.36999
148,1493325,,43.41
149,1503635,,43.02999
150,1513914,,43.18999
151,1524166,,43.36999
152,1534266,,43.20998
153,1544316,,43.41
154,1554384,,43.46999
155,1564469,,43.18999
156,1574518,,43.46999
157,1584867,,43.33001
158,1594923,,43.57
159,1604984,,43.33001
160,1615046,,43.52999
161,1625099,,43.29
162,1635157,,43.20998
163,1645226,,43.49001
164,1655302,,43.51
165,1665357,,43.63
166,1675441,,44.08999
167,1685507,,43.46999
168,1695558,,43.58999
169,1705734,,43.07
170,1715779,,43.01
171,1725827,,43.61001
172,1735890,,43.39001
173,1746865,,43.63
174,1756926,,43.58999
175,1766986,,43.07
176,1777076,,43.46999
177,1787484,,43.36999
178,1797711,,43.77001
179,1807772,,43.29
180,1817974,,43.51
181,1828064,,43.70998
182,1838764,,43.17001
183,1848833,,43.08999
184,1858885,,43.42999
185,1868929,,43.27001
186,1878991,,43.18999
187,1889041,,43.20998
188,1899112,,43.23
189,1909170,,43.11001
190,1919548,,43.33001
191,1929632,,43.42999
192,1939761,,43.13
193,1949812,,43.29
194,1960099,,43.57
195,1970188,,43.42999
196,1980249,,43.57
197,1990501,,43.49001
198,2000611,,43.36999
199,2010795,,43.67001
200,2020856,,43.58999
201,2030921,,43.20998
202,2040979,,43.67001
203,2051044,,43.39001
204,2061102,,43.51
205,2071157,,43.41
206,2081207,,43.17001
207,2091252,,43.27001
208,2101310,,43.39001
209,2111368,,43.39001
210,2121721,,43.39001
211,2131773,,43.42999
212,2141834,,43.46999
213,2151887,,43.39001
214,2161936,,43.20998
215,2171989,,43.33001
216,2182202,,43.36999
217,2192261,,43.30999
218,2202327,,43.20998
219,2212956,,43.41
220,2223012,,43.39001
221,2233071,,43.51
222,2243146,,43.33001
223,2253213,,43.39001
224,2263644,,43.80999
225,2273837,,43.46999
226,2283883,,43.57
227,2293942,,43.57
228,2304046,,43.27001
229,2314334,,43.57
230,2324383,,43.49001
231,2334462,,43.23
232,2344517,,43.36999
233,2354600,,43.41
234,2364696,,43.20998
235,2374782,,43.49001
236,2384950,,43.18999
237,2395046,,43.79
238,2405113,,43.23
239,2415166,,43.41
240,2425277,,43.42999
241,2435328,,43.52999
242,2445390,,43.68999
243,2455610,,43.83001
244,2465665,,43.36999
245,2475736,,43.86999
246,2485787,,43.20998
247,2495908,,43.36999
248,2506332,,43.41
249,2516392,,43.39001
250,2526568,,43.36999
251,2536665,,43.36999
252,2547062,,43.42999
253,2557141,,43.41
254,2567188,,43.46999
255,2577253,,43.29
256,2587306,,43.52999
257,2597358,,43.41
258,2607417,,43.61001
259,2617900,,43.41
260,2627953,,43.20998
261,2638043,,43.20998
262,2648226,,43.18999
263,2658313,,43.42999
264,2668368,,43.41
265,2678459,,43.30999
266,2688534,,43.39001
267,2698914,,43.49001
268,2709013,,43.42999
269,2719059,,43.51
270,2729114,,43.29
271,2739468,,43.51
272,2749519,,43.46999
273,2759588,,43.52999
274,2769647,,43.27001
275,2779715,,43.61001
276,2789770,,43.41
277,2799831,,43.30999
278,2809879,,43.51
279,2819937,,43.41
280,2830094,,43.57
281,2840140,,43.39001
282,2850189,,43.49001
283,2860251,,43.51
284,2871227,,43.46999
285,2881305,,43.51
286,2891354,,43.46999
287,2901416,,43.18999
288,2911482,,43.33001
289,2921536,,43.86999
290,2931600,,43.27001
291,2941660,,43.52999
292,2951744,,43.57
293,2961794,,43.11001
294,2971859,,43.30999
295,2981924,,43.41
296,2993523,,43.67001
297,3003580,,43.42999
298,3013634,,43.27001
299,3023693,,43.41
300,3033977,,43.49001
301,3044025,,43.46999
302,3054123,,43.23
303,3064187,,43.30999
304,3074240,,43.41
305,3084455,,43.42999
306,3094507,,43.42999
307,3104555,,43.20998
308,3114614,,43.52999
309,3125002,,43.52999
310,3135057,,43.89001
311,3145165,,43.33001
312,3155214,,43.36999
313,3165266,,43.42999
314,3175340,,43.29
315,3185402,,43.23
316,3195473,,43.18999
317,3205546,,43.77001
318,3215593,,43.20998
319,3225657,,43.51
320,3235712,,43.46999
321,3245777,,43.42999
322,3255828,,43.23
323,3265875,,43.77001
324,3276451,,43.61001
325,3286550,,43.27001
326,3296614,,43.70998
327,3306677,,43.30999
328,3316755,,43.46999
329,3326908,,43.23
330,3336958,,43.51
331,3347107,,43.57
332,3357195,,43.29
333,3367263,,43.23
334,3377544,,43.39001
335,3387593,,43.63
336,3397651,,43.17001
337,3407697,,43.58999
338,3417746,,43.57
339,3427799,,43.58999
340,3437861,,43.41
341,3447926,,43.61001
342,3457980,,43.41
343,3468154,,43.29
344,3478242,,43.33001
345,3488298,,43.51
346,3499151,,43.57
347,3509205,,43.27001
348,3519749,,43.29
349,3529797,,43.17001
350,3539864,,43.30999
351,3549915,,43.51
352,3559966,,43.51
353,3570025,,43.52999
354,3580323,,43.29
355,3590381,,43.51
356,3600566,,43.70998
357,3610637,,43.20998
358,3620699,,43.58999
359,3631014,,43.39001
360,3641077,,43.51
361,3651241,,43.27001
362,3661327,,43.36999
363,3671520,,43.30999
364,3681613,,43.33001
365,3691790,,43.30999
366,3701849,,43.58999
367,3711906,,43.61001
368,3721957,,43.57
369,3732018,,43.33001
370,3742073,,43.18999
371,3752175,,43.30999
372,3762494,,43.52999
373,3772896,,43.42999
374,3782951,,43.46999
375,3793021,,43.46999
376,3803113,,43.27001
377,3813196,,43.52999
378,3823250,,43.23
379,3833415,,43.46999
380,3843508,,43.42999
381,3853646,,43.58999
382,3863716,,43.46999
383,3873779,,43.70998
384,3883829,,43.30999
385,3893880,,43.36999
386,3903931,,43.42999
387,3913980,,43.30999
388,3924047,,43.57
389,3934112,,43.51
390,3944168,,43.61001
391,3954534,,43.49001
392,3965191,,43.33001
393,3975348,,43.36999
394,3985402,,43.41
395,3995471,,43.46999
396,4005629,,43.23
397,4015695,,43.67001
398,4025776,,43.51
399,4035911,,43.36999
400,4045975,,43.17001
401,4056025,,43.36999
402,4066080,,43.36999
403,4076183,,43.42999
404,4086237,,43.23
405,4096286,,43.57
406,4106369,,43.57
407,4116961,,43.18999
408,4127110,,43.61001
409,4137196,,43.58999
410,4147257,,43.36999
411,4157306,,43.57
412,4167398,,43.33001
413,4177791,,43.46999
414,4187876,,43.49001
415,4198072,,43.20998
416,4208132,,43.39001
417,4218187,,43.29
418,4228235,,43.51
419,4238655,,43.51
420,4249646,,43.51
421,4259814,,43.51
422,4269873,,43.73
423,4279941,,43.52999
424,4289998,,43.30999
425,4300058,,43.29
426,4310109,,43.41
427,4320160,,43.51
428,4330216,,43.36999
429,4340271,,43.49001
430,4350325,,43.70998
431,4360381,,43.33001
432,4370458,,43.30999
433,4381447,,43.49001
434,4391609,,43.52999
435,4401696,,43.36999
436,4411752,,43.46999
437,4421812,,43.36999
438,4431858,,43.46999
439,4441938,,43.27001
440,4452121,,43.17001
441,4462170,,43.36999
442,4472223,,43.42999
443,4482283,,43.52999
444,4492683,,43.42999
445,4502742,,43.49001
446,4512953,,43.46999
447,4523042,,43.51
448,4533245,,43.23
449,4543313,,43.42999
450,4553502,,43.52999
451,4563586,,43.70998
452,4573654,,43.36999
453,4584211,,43.18999
454,4594258,,43.13
455,4604316,,43.20998
456,4614381,,43.18999
457,4624437,,43.46999
458,4634516,,43.39001
459,4644590,,43.58999
460,4654656,,43.17001
461,4664713,,43.51
462,4674767,,43.49001
463,4684825,,43.49001
464,4695160,,43.20998
465,4705209,,43.52999
466,4715269,,43.33001
467,4725319,,43.51
468,4735466,,43.46999
469,4745529,,43.63
470,4755594,,43.29
471,4765640,,43.57
472,4775910,,43.58999
473,4786052,,43.36999
474,4796103,,43.17001
475,4806154,,43.20998
476,4816466,,43.52999
477,4826529,,43.67001
478,4836597,,43.42999
479,4846654,,43.57
480,4856704,,43.61001
481,4866751,,43.30999
482,4876845,,43.36999
483,4886897,,43.49001
484,4896955,,43.41
485,4907046,,43.77001
486,4917125,,43.52999
487,4927170,,43.27001
488,4937255,,43.36999
489,4947647,,43.27001
490,4957735,,43.52999
491,4967781,,43.27001
492,4977835,,43.49001
493,4987888,,43.46999
494,4997946,,43.33001
495,5008005,,43.18999
496,5018060,,43.57
497,5028433,,43.20998
498,5038485,,43.67001
499,5048541,,43.57
500,5058599,,43.51
501,5068661,,43.29
502,5078721,,43.63
503,5088784,,43.61001
504,5098838,,43.51
505,5108893,,43.30999
506,5118943,,43.36999
507,5129001,,43.46999
508,5139065,,43.36999
509,5149772,,43.23
510,5159920,,43.58999
511,5170009,,43.61001
512,5180196,,43.51
513,5190296,,43.58999
514,5200466,,43.41
515,5210515,,43.39001
516,5220565,,43.58999
517,5230626,,43.39001
518,5240673,,43.42999
519,5250723,,43.41
520,5260787,,43.42999
521,5270882,,43.51
522,5280943,,43.61001
523,5291096,,43.23
524,5301151,,43.41
525,5311223,,43.51
526,5321551,,43.86999
527,5332538,,43.51
528,5342588,,43.33001
529,5352637,,43.52999
530,5362688,,43.36999
531,5372735,,43.39001
532,5382789,,43.36999
533,5392841,,43.30999
534,5402896,,43.33001
535,5412945,,43.29
536,5423004,,43.17001
537,5433060,,43.27001
538,5443895,,43.42999
539,5453967,,43.41
540,5464646,,43.52999
541,5474698,,43.49001
542,5484753,,43.41
543,5494815,,43.27001
544,5504874,,43.33001
545,5514934,,43.36999
546,5524994,,43.58999
547,5535054,,43.61001
548,5545181,,43.36999
549,5555440,,43.46999
550,5565528,,43.30999
551,5576208,,43.29
552,5586268,,43.27001
553,5596451,,43.30999
554,5606535,,43.63
555,5616599,,43.30999
556,5626867,,43.51
557,5636922,,43.36999
558,5646989,,43.67001
559,5657045,,43.23
560,5667714,,43.30999
561,5677864,,43.33001
562,5687956,,43.36999
563,5698138,,43.27001
564,5708228,,43.27001
565,5718416,,43.61001
566,5728507,,43.46999
567,5738691,,43.46999
568,5748773,,43.30999
569,5758828,,43.52999
570,5768893,,43.67001
571,5778946,,43.27001
572,5789011,,43.41
573,5799057,,43.36999
574,5809114,,43.51
575,5819482,,43.23
576,5829560,,43.41
577,5839770,,43.52999
578,5849831,,43.36999
579,5859878,,43.51
580,5869932,,43.29
581,5879982,,43.58999
582,5890035,,43.41
583,5900122,,43.42999
584,5910414,,43.46999
585,5920465,,43.29
586,5930541,,43.63
587,5940594,,43.46999
588,5950967,,43.33001
589,5961022,,43.57
590,5971075,,43.52999
591,5981126,,43.42999
592,5991569,,43.49001
593,6001815,,43.13
594,6011860,,43.30999
595,6022237,,43.42999
596,6032282,,43.36999
597,6042364,,43.29
598,6052945,,43.29
599,6062994,,43.33001
600,6073046,,43.30999
601,6083103,,43.58999
602,6093193,,43.30999
603,6103248,,43.27001
604,6113301,,43.33001
605,6123651,,43.51
606,6133703,,43.42999
607,6143883,,43.30999
608,6153980,,43.57
609,6164165,,43.41
610,6174251,,43.49001
611,6184435,,43.23
612,6194487,,43.42999
613,6204568,,43.36999
614,6214623,,43.42999
615,6224996,,43.27001
616,6235045,,43.29
617,6245097,,43.51
618,6255161,,43.33001
619,6265216,,43.51
620,6275269,,43.51
621,6285315,,43.46999
622,6295407,,43.29
623,6305454,,43.29
624,6315619,,43.20998
625,6325675,,43.42999
626,6335734,,43.51
627,6346325,,43.41
628,6356505,,43.52999
629,6367260,,43.42999
630,6377311,,43.42999
631,6387366,,43.29
632,6397423,,43.51
633,6407474,,43.18999
634,6417532,,43.46999
635,6427606,,43.29
636,6438473,,43.51
637,6448636,,43.49001
638,6458732,,43.41
639,6468914,,43.51
640,6478967,,43.17001
641,6489045,,43.42999
642,6499360,,43.57
643,6509414,,43.68999
644,6519480,,43.49001
645,6529541,,43.49001
646,6539624,,43.20998
647,6549954,,43.58999
648,6560011,,43.51
649,6570290,,43.30999
650,6580379,,43.39001
651,6590558,,43.39001
652,6600608,,43.41
653,6610701,,43.61001
654,6621268,,43.20998
655,6631318,,43.51
656,6641373,,43.39001
657,6651418,,43.58999
658,6661478,,43.46999
659,6671537,,43.30999
660,6681604,,43.49001
661,6691689,,43.42999
662,6701747,,43.57
663,6711803,,43.58999
664,6721853,,43.42999
665,6731905,,43.51
666,6741962,,43.41
667,6752011,,43.52999
668,6762295,,43.41
669,6772378,,43.42999
670,6782431,,43.36999
671,6792505,,43.70998
672,6802589,,43.49001
673,6812641,,43.52999
674,6822697,,43.49001
675,6832753,,43.49001
676,6842801,,43.18999
677,6852861,,43.29
678,6863054,,43.36999
679,6873102,,43.49001
680,6883177,,43.13
681,6893464,,43.29
682,6903512,,43.27001
683,6913565,,43.51
684,6923614,,43.36999
685,6933666,,43.41
686,6943720,,43.58999
687,6953774,,43.52999
688,6963822,,43.52999
689,6973871,,43.42999
690,6983942,,43.61001
691,6993994,,43.63
692,7004041,,43.27001
693,7014252,,43.49001
694,7024302,,43.27001
695,7034471,,43.08999
696,7044564,,43.36999
697,7054621,,43.46999
698,7064679,,43.46999
699,7074770,,43.41
700,7084824,,43.52999
701,7094996,,43.63
702,7105075,,43.29
703,7115127,,43.27001
704,7125410,,43.61001
705,7135497,,43.42999
706,7145545,,43.20998
707,7155598,,43.49001
708,7165714,,43.41
709,7175770,,43.27001
710,7185832,,43.39001
711,7196247,,43.29
712,7206509,,43.27001
713,7216561,,43.39001
714,7226616,,43.36999
715,7237514,,43.39001
716,7247571,,43.49001
717,7257648,,43.41
718,7267707,,43.42999
719,7277757,,43.68999
720,7287806,,43.57
721,7297861,,43.51
722,7307918,,43.39001
723,7317965,,43.49001
724,7328162,,43.23
725,7338218,,43.49001
726,7348275,,43.67001
727,7358911,,43.20998
728,7369623,,43.39001
729,7379695,,43.23
730,7389744,,43.42999
731,7399804,,43.67001
732,7409875,,43.51
733,7419934,,43.42999
734,7429991,,43.49001
735,7440297,,43.57
736,7450384,,43.39001
737,7460434,,43.20998
738,7470998,,43.52999
739,7481155,,43.51
740,7491212,,43.51
741,7501269,,43.51
742,7511596,,43.63
743,7521831,,43.39001
744,7531887,,43.39001
745,7541937,,43.29
746,7551992,,43.41
747,7562045,,43.39001
748,7572130,,43.61001
749,7582182,,43.58999
750,7592356,,43.49001
751,7602407,,43.39001
752,7612479,,43.23
753,7623352,,43.23
754,7633408,,43.36999
755,7643462,,43.63
756,7653508,,43.39001
757,7663572,,43.46999
758,7673664,,43.49001
759,7683762,,43.41
760,7693818,,43.39001
761,7703869,,43.33001
762,7713925,,43.41
763,7723997,,43.57
764,7734050,,43.30999
765,7744119,,43.36999
766,7754170,,43.46999
767,7764260,,43.29
768,7774325,,43.42999
769,7784371,,43.11001
770,7794425,,43.41
771,7804632,,43.49001
772,7814725,,43.51
773,7824777,,43.30999
774,7835087,,43.58999
775,7845530,,43.20998
776,7855681,,43.49001
777,7865868,,43.57
778,7875922,,43.42999
779,7885979,,43.46999
780,7896051,,43.20998
781,7906106,,43.42999
782,7916188,,43.36999
783,7926591,,43.58999
784,7936679,,43.68999
785,7946939,,43.36999
786,7956993,,43.51
787,7967047,,43.63
788,7977128,,43.33001
789,7987185,,43.61001
790,7997596,,43.20998
791,8007921,,43.41
792,8017973,,43.41
793,8028025,,43.33001
794,8038078,,43.27001
795,8048144,,43.33001
796,8058201,,43.46999
797,8068257,,43.33001
798,8078309,,43.17001
799,8088365,,43.30999
800,8098418,,43.20998
801,8108506,,43.41
802,8119199,,43.41
803,8129341,,43.52999
804,8139487,,43.67001
805,8149564,,43.73
806,8159707,,43.41
807,8169762,,43.33001
808,8180034,,43.27001
809,8190089,,43.63
810,8200162,,43.42999
811,8210218,,43.33001
812,8220276,,43.18999
813,8230327,,43.61001
814,8240376,,43.33001
815,8250432,,43.61001
816,8260864,,43.39001
817,8270914,,43.23
818,8281103,,43.29
819,8291188,,43.30999
820,8301239,,43.42999
821,8311338,,43.42999
822,8321384,,43.36999
823,8331794,,43.23
824,8341852,,43.36999
825,8351908,,43.49001
826,8362210,,43.49001
827,8372260,,43.42999
828,8382325,,43.58999
829,8392382,,43.41
830,8402452,,43.57
831,8412507,,43.51
832,8422563,,43.23
833,8433162,,43.49001
834,8443307,,43.63
835,8453359,,43.13
836,8463426,,43.57
837,8473721,,43.39001
838,8483810,,43.20998
839,8493991,,43.63
840,8504087,,43.57
841,8514273,,43.68999
842,8524331,,43.39001
843,8534381,,43.27001
844,8544426,,43.46999
845,8554825,,43.39001
846,8564910,,43.20998
847,8575161,,43.46999
848,8585210,,43.52999
849,8595267,,43.46999
850,8605767,,43.36999
851,8615952,,43.41
852,8625997,,43.41
853,8636085,,43.11001
854,8646377,,43.23
855,8656439,,43.39001
856,8666494,,43.49001
857,8676543,,43.29
858,8686927,,43.33001
859,8696980,,43.57
860,8707030,,43.27001
861,8717087,,43.27001
862,8727166,,43.52999
863,8737256,,43.29
864,8747316,,43.46999
865,8757812,,43.33001
866,8768023,,43.27001
867,8778113,,43.18999
868,8788293,,43.27001
869,8798339,,43.46999
870,8808407,,43.41
871,8818460,,43.52999
872,8828517,,43.70998
873,8838582,,43.33001
874,8848635,,43.41
875,8858696,,43.36999
876,8869135,,43.23
877,8879194,,43.36999
878,8889242,,43.52999
879,8899548,,43.36999
880,8909608,,43.51
881,8919778,,43.33001
882,8929860,,43.39001
883,8940054,,43.18999
884,8950141,,43.41
885,8960221,,43.20998
886,8970313,,43.20998
887,8980642,,43.52999
888,8990734,,43.27001
889,9000790,,43.41
890,9010843,,43.51
891,9022106,,43.39001
892,9032159,,43.61001
893,9042219,,43.29
894,9052486,,43.30999
895,9062533,,43.36999
896,9072589,,43.41
897,9082649,,43.52999
898,9092713,,43.52999
899,9102768,,43.67001
900,9112821,,43.63
901,9122898,,43.20998
902,9132948,,43.58999
903,9143116,,43.46999
904,9153169,,43.70998
905,9163235,,43.33001
906,9173526,,43.49001
907,9183622,,43.33001
908,9193675,,43.61001
909,9203729,,43.13
910,9213929,,43.49001
911,9224071,,43.51
912,9234125,,43.08999
913,9244830,,43.36999
914,9254879,,43.63
915,9264959,,43.70998
916,9275004,,43.23
917,9285392,,43.36999
918,9295838,,43.23
919,9306861,,43.33001
920,9316915,,43.42999
921,9327024,,43.57
922,9337085,,43.33001
923,9347151,,43.58999
924,9357219,,43.52999
925,9367288,,43.29
926,9377362,,43.63
927,9387651,,43.39001
928,9397702,,43.29
929,9407921,,43.13
930,9418012,,43.36999
931,9428072,,43.42999
932,9438384,,43.51
933,9448439,,43.30999
934,9458612,,43.41
935,9468703,,43.51
936,9478759,,43.52999
937,9488817,,43.46999
938,9498867,,43.36999
939,9508934,,43.41
940,9518996,,43.42999
941,9529052,,43.63
942,9539177,,43.46999
943,9549245,,43.58999
944,9559321,,43.41
945,9569511,,43.52999
946,9579577,,43.49001
947,9589644,,43.30999
948,9600222,,43.33001
949,9610367,,43.42999
950,9620462,,43.33001
951,9630642,,43.29
952,9640692,,43.33001
953,9650777,,43.46999
954,9660839,,43.30999
955,9670891,,43.58999
956,9680940,,43.42999
957,9690996,,43.39001
958,9701057,,43.29
959,9711119,,43.29
960,9721178,,43.61001
961,9731228,,43.61001
962,9741285,,43.36999
963,9751717,,43.39001
964,9761769,,43.29
965,9771824,,43.36999
966,9781870,,43.30999
967,9791926,,43.29
968,9801985,,43.52999
969,9812058,,43.39001
970,9822111,,43.46999
971,9832167,,43.27001
972,9842302,,43.27001
973,9852390,,43.27001
974,9862590,,43.33001
975,9872672,,43.42999
976,9882864,,43.30999
977,9892913,,43.51
978,9902978,,43.46999
979,9913031,,43.67001
980,9923087,,43.67001
981,9933159,,43.49001
982,9943228,,43.39001
983,9953298,,43.57
984,9963357,,43.20998
985,9973409,,43.39001
986,9983469,,43.58999
987,9993522,,43.20998
988,10004483,,43.33001
989,10014664,,43.33001
990,10024732,,43.39001
991,10034921,,43.36999
992,10044981,,43.70998
993,10055042,,43.52999
994,10065101,,43.46999
995,10075180,,43.57
996,10085231,,43.18999
997,10095287,,43.52999
998,10105356,,43.30999
999,10115464,,43.27001
1000,10125511,,43.42999
1001,10135647,,43.63
1002,10145825,,43.63
1003,10155905,,43.41
1004,10166120,,43.42999
1005,10176191,,43.51
1006,10186373,,43.51
1007,10196546,,43.30999
1008,10206968,,43.49001
1009,10217051,,43.29
1010,10227113,,43.36999
1011,10237163,,43.36999
1012,10247217,,43.30999
1013,10257269,,43.41
1014,10267328,,43.33001
1015,10277374,,43.33001
1016,10287429,,43.92999
1017,10297479,,43.36999
1018,10307525,,43.49001
1019,10317611,,43.96999
1020,10327999,,43.42999
1021,10338092,,43.68999
1022,10348277,,43.49001
1023,10358353,,43.42999
1024,10368545,,43.36999
1025,10378600,,43.51
1026,10388663,,43.42999
1027,10398994,,43.11001
1028,10409061,,43.41
1029,10419146,,43.57
1030,10429196,,43.42999
1031,10439266,,43.41
1032,10449327,,43.29
1033,10459380,,43.39001
1034,10469430,,43.29
1035,10479478,,44.01
1036,10489541,,43.63
1037,10499598,,43.41
1038,10509899,,43.41
1039,10520894,,43.39001
1040,10531057,,43.61001
1041,10541108,,43.30999
1042,10551179,,43.41
1043,10561232,,43.30999
1044,10571279,,43.30999
1045,10581336,,43.63
1046,10591391,,43.33001
1047,10601458,,43.33001
1048,10611513,,43.27001
1049,10621562,,43.33001
1050,10631820,,43.67001
1051,10641873,,43.08999
1052,10651920,,43.39001
1053,10661971,,43.58999
1054,10672411,,43.58999
1055,10683152,,43.41
1056,10693213,,43.20998
1057,10703289,,43.41
1058,10713349,,43.36999
1059,10723414,,43.36999
1060,10733466,,43.36999
1061,10743527,,43.46999
