Reading,Timestamp,,ObjectTemp_C
2033,20600868,,43.39001
2034,20610927,,43.52999
2035,20621140,,43.42999
2036,20631232,,43.29
2037,20641283,,43.42999
2038,20651345,,43.27001
2039,20661427,,43.58999
2040,20671490,,43.29
2041,20681658,,43.27001
2042,20691712,,43.36999
2043,20701761,,43.13
2044,20711826,,43.41
2045,20721882,,43.23
2046,20731934,,43.36999
2047,20741984,,43.52999
2048,20752058,,43.57
2049,20762478,,43.36999
2050,20772555,,43.49001
2051,20782603,,43.51
2052,20792692,,43.27001
2053,20803014,,43.27001
2054,20816227,,43.46999
2055,20826313,,43.17001
2056,20836506,,43.49001
2057,20846558,,43.30999
2058,20856627,,43.13
2059,20866680,,43.36999
2060,20876788,,43.49001
2061,20887221,,43.57
2062,20897618,,43.11001
2063,20907670,,43.13
2064,20917738,,43.29
2065,20928047,,43.18999
2066,20938102,,43.27001
2067,20948314,,43.36999
2068,20958384,,43.29
2069,20968436,,43.46999
2070,20978515,,43.30999
2071,20988569,,43.51
2072,20998616,,43.27001
2073,21008675,,43.36999
2074,21018730,,43.27001
2075,21028801,,43.02999
2076,21038854,,43.17001
2077,21048910,,43.36999
2078,21058991,,43.20998
2079,21069385,,43.23
2080,21079533,,43.27001
2081,21090566,,43.23
2082,21100629,,43.46999
2083,21110681,,43.18999
2084,21120740,,43.36999
2085,21130793,,43.41
2086,21140851,,43.52999
2087,21150910,,43.17001
2088,21160965,,43.27001
2089,21171022,,43.23
2090,21181085,,43.30999
2091,21191156,,43.30999
2092,21201211,,43.51
2093,21211355,,43.18999
2094,21221562,,43.30999
2095,21231873,,43.17001
2096,21241943,,43.13
2097,21252467,,43.39001
2098,21265331,,43.39001
2099,21276085,,43.17001
2100,21287144,,43.30999
2101,21297247,,43.29
2102,21308098,,43.39001
2103,21318159,,43.27001
2104,21328331,,43.20998
2105,21339192,,43.20998
2106,21349872,,43.61001
2107,21360867,,43.49001
2108,21372539,,43.36999
2109,21383333,,43.41
2110,21394575,,43.39001
2111,21405143,,43.41
2112,21415222,,43.29
2113,21425364,,43.61001
2114,21435922,,43.27001
2115,21448144,,43.20998
2116,21459483,,43.52999
2117,21469853,,43.20998
2118,21480726,,43.33001
2119,21492179,,43.17001
2120,21503412,,43.33001
2121,21514466,,43.36999
2122,21524995,,43.18999
2123,21535439,,43.30999
2124,21545630,,43.18999
2125,21556890,,43.18999
2126,21566944,,43.27001
2127,21576991,,43.27001
2128,21587079,,43.18999
2129,21597160,,43.33001
2130,21607227,,43.30999
2131,21617283,,43.17001
2132,21627620,,43.02999
2133,21637714,,43.08999
2134,21648152,,43.20998
2135,21658209,,43.39001
2136,21668402,,43.51
2137,21678483,,43.30999
2138,21688545,,43.27001
2139,21698843,,43.58999
2140,21708900,,43.57
2141,21718964,,43.42999
2142,21729026,,43.30999
2143,21739075,,43.13
2144,21749128,,43.23
2145,21759183,,43.20998
2146,21769244,,43.23
2147,21779577,,43.17001
2148,21789621,,43.39001
2149,21799918,,43.27001
2150,21809977,,43.41
2151,21820164,,43.30999
2152,21830242,,43.52999
2153,21840435,,43.42999
2154,21850513,,43.51
2155,21860718,,43.30999
2156,21870789,,43.20998
2157,21880985,,43.27001
2158,21891032,,43.46999
2159,21901082,,43.13
2160,21911163,,43.51
2161,21921253,,43.46999
2162,21931402,,43.27001
2163,21941456,,43.49001
2164,21951502,,43.30999
2165,21961796,,43.52999
2166,21971845,,43.30999
2167,21981911,,43.20998
2168,21991971,,43.17001
2169,22002026,,43.30999
2170,22012084,,43.36999
2171,22022298,,43.08999
2172,22032363,,43.18999
2173,22042434,,43.23
2174,22052737,,43.30999
2175,22063158,,43.49001
2176,22073216,,43.20998
2177,22083265,,43.39001
2178,22093317,,43.08999
2179,22103364,,43.18999
2180,22113418,,43.46999
2181,22123470,,43.17001
2182,22133537,,43.27001
2183,22143592,,43.46999
2184,22153784,,43.36999
2185,22163843,,43.33001
2186,22174056,,43.33001
2187,22184131,,43.20998
2188,22194337,,43.42999
2189,22204400,,43.27001
2190,22214611,,43.46999
2191,22224681,,43.42999
2192,22234890,,43.42999
2193,22244936,,43.33001
2194,22255159,,43.23
2195,22265209,,43.42999
2196,22275275,,43.30999
2197,22285331,,43.36999
2198,22295401,,43.41
2199,22305445,,43.17001
2200,22315517,,43.46999
2201,22325570,,43.39001
2202,22336576,,43.42999
2203,22346642,,43.36999
2204,22356841,,43.01
2205,22366891,,43.29
2206,22376940,,43.23
2207,22387257,,43.39001
2208,22397314,,43.29
2209,22407385,,43.29
2210,22417442,,43.39001
2211,22427511,,43.33001
2212,22437562,,43.13
2213,22447611,,43.30999
2214,22457680,,43.27001
2215,22467735,,43.39001
2216,22477788,,43.30999
2217,22487846,,43.63
2218,22497902,,43.41
2219,22508327,,43.17001
2220,22518379,,43.27001
2221,22528571,,43.11001
2222,22538639,,43.51
2223,22548695,,43.30999
2224,22559010,,43.29
2225,22569429,,43.23
2226,22579493,,43.02999
2227,22589547,,43.39001
2228,22599606,,42.96999
2229,22609981,,43.42999
2230,22620030,,43.36999
2231,22630251,,43.46999
2232,22640323,,43.41
2233,22650427,,43.20998
2234,22660496,,43.39001
2235,22670831,,43.46999
2236,22680884,,43.18999
2237,22691085,,43.23
2238,22701156,,43.20998
2239,22711216,,43.20998
2240,22721321,,43.27001
2241,22731634,,43.30999
2242,22741699,,43.20998
2243,22751754,,43.30999
2244,22761809,,43.41
2245,22771865,,43.29
2246,22781916,,43.33001
2247,22791962,,43.42999
2248,22802018,,43.02999
2249,22812444,,43.27001
2250,22822895,,43.33001
2251,22833313,,43.27001
2252,22843382,,39.99001
2253,22853444,,43.23
2254,22863499,,43.13
2255,22873562,,43.36999
2256,22883619,,43.23
2257,22893682,,43.27001
2258,22903734,,43.33001
2259,22914155,,43.58999
2260,22924207,,43.07
2261,22934257,,43.27001
2262,22944547,,43.36999
2263,22954968,,43.58999
2264,22965041,,43.46999
2265,22975262,,43.29
2266,22985417,,43.13
2267,22995645,,43.46999
2268,23005713,,43.20998
2269,23015774,,43.17001
2270,23025827,,43.20998
2271,23035887,,43.30999
2272,23045948,,43.11001
2273,23055995,,43.27001
2274,23066060,,43.29
2275,23076139,,43.11001
2276,23086189,,43.46999
2277,23096314,,43.27001
2278,23106747,,43.30999
2279,23116804,,43.07
2280,23126999,,43.07
2281,23137068,,43.33001
2282,23147283,,43.18999
2283,23157346,,43.30999
2284,23167547,,42.96999
2285,23177616,,43.27001
2286,23187707,,43.41
2287,23197758,,43.30999
2288,23207813,,43.02999
2289,23217865,,43.17001
2290,23227919,,43.42999
2291,23237980,,43.42999
2292,23248068,,43.23
2293,23258117,,43.29
2294,23268323,,43.30999
2295,23278388,,43.17001
2296,23288597,,43.33001
2297,23298665,,43.20998
2298,23308734,,43.17001
2299,23319001,,43.20998
2300,23329051,,42.99001
2301,23339215,,43.30999
2302,23349419,,43.20998
2303,23359475,,43.17001
2304,23369531,,43.36999
2305,23379829,,43.41
2306,23389884,,42.96999
2307,23399933,,43.17001
2308,23409986,,43.23
2309,23420052,,43.18999
2310,23430117,,43.36999
2311,23440184,,43.18999
2312,23450514,,43.18999
2313,23461056,,43.20998
2314,23471383,,43.23
2315,23481446,,43.39001
2316,23491650,,43.52999
2317,23501711,,43.20998
2318,23511937,,43.51
2319,23521996,,43.23
2320,23532051,,43.58999
2321,23542105,,43.36999
2322,23552159,,43.42999
2323,23562217,,43.46999
2324,23572281,,43.13
2325,23582606,,43.27001
2326,23593053,,43.20998
2327,23603490,,43.17001
2328,23613540,,43.08999
2329,23623621,,43.30999
2330,23633680,,43.30999
2331,23643756,,43.27001
2332,23653802,,43.20998
2333,23663998,,43.42999
2334,23674062,,43.23
2335,23684112,,43.17001
2336,23694166,,43.46999
2337,23704263,,43.23
2338,23714315,,43.30999
2339,23724368,,43.07
2340,23734422,,43.29
2341,23744515,,43.30999
2342,23754568,,43.23
2343,23764621,,43.17001
2344,23774894,,43.49001
2345,23784963,,43.42999
2346,23795016,,43.29
2347,23805325,,43.39001
2348,23815497,,43.27001
2349,23825914,,43.23
2350,23835991,,43.23
2351,23846052,,43.20998
2352,23856109,,43.20998
2353,23866173,,43.17001
2354,23876223,,43.23
2355,23886271,,43.27001
2356,23896343,,43.11001
2357,23906399,,43.20998
2358,23916451,,43.17001
2359,23926524,,43.36999
2360,23936621,,43.08999
2361,23946944,,43.23
2362,23956990,,43.23
2363,23967042,,43.41
2364,23977338,,43.23
2365,23987391,,43.27001
2366,23997620,,43.17001
2367,24007665,,43.61001
2368,24017887,,43.23
2369,24027959,,43.17001
2370,24038010,,43.27001
2371,24048100,,43.30999
2372,24058159,,43.27001
2373,24068205,,43.13
2374,24078265,,43.46999
2375,24088324,,43.33001
2376,24098413,,43.29
2377,24108850,,43.33001
2378,24119289,,43.36999
2379,24129738,,43.18999
2380,24140155,,43.29
2381,24150208,,43.29
2382,24160264,,43.41
2383,24170319,,43.20998
2384,24180371,,43.33001
2385,24190425,,43.27001
2386,24200490,,43.18999
2387,24210541,,43.41
2388,24220971,,43.11001
2389,24231024,,43.27001
2390,24241235,,43.08999
2391,24251298,,43.23
2392,24261363,,43.29
2393,24271943,,43.18999
2394,24281997,,43.42999
2395,24292052,,43.29
2396,24302188,,43.39001
2397,24312256,,43.02999
2398,24322327,,43.39001
2399,24332378,,43.29
2400,24342434,,43.33001
2401,24352479,,43.29
2402,24362883,,43.52999
2403,24372949,,43.58999
2404,24383156,,43.29
2405,24393212,,43.63
2406,24403268,,43.42999
2407,24413397,,43.27001
2408,24423731,,43.18999
2409,24434150,,43.29
2410,24444226,,43.17001
2411,24454284,,43.30999
2412,24464337,,43.23
2413,24474396,,43.41
2414,24484471,,43.29
2415,24494522,,43.46999
2416,24504569,,43.18999
2417,24514622,,43.02999
2418,24524683,,43.11001
2419,24534729,,43.39001
2420,24544780,,43.42999
2421,24555204,,43.36999
2422,24565425,,43.39001
2423,24575492,,43.18999
2424,24585934,,43.18999
2425,24596376,,43.39001
2426,24606422,,43.18999
2427,24616473,,43.20998
2428,24626528,,43.27001
2429,24636588,,43.23
2430,24646645,,43.30999
2431,24656695,,43.39001
2432,24666750,,43.29
2433,24677172,,43.30999
2434,24687292,,43.27001
2435,24697340,,43.18999
2436,24707563,,43.20998
2437,24717629,,43.20998
2438,24727835,,43.11001
2439,24737904,,43.20998
2440,24748119,,43.30999
2441,24758176,,43.49001
2442,24768226,,43.58999
2443,24778531,,43.33001
2444,24788590,,43.18999
2445,24798648,,43.17001
2446,24808706,,43.30999
2447,24819075,,43.29
2448,24829143,,43.30999
2449,24839357,,43.46999
2450,24849404,,43.41
2451,24859627,,43.33001
2452,24869693,,43.23
2453,24879744,,43.07
2454,24890065,,43.63
2455,24900569,,43.33001
2456,24910614,,43.17001
2457,24920668,,43.29
2458,24930746,,43.33001
2459,24940792,,43.52999
2460,24951205,,43.39001
2461,24963774,,43.33001
2462,24973839,,43.41
2463,24984047,,43.08999
2464,24994113,,43.02999
2465,25004313,,43.01
2466,25014371,,43.02999
2467,25024430,,43.29
2468,25034477,,43.18999
2469,25044874,,43.27001
2470,25054939,,43.29
2471,25064995,,43.57
2472,25075304,,43.29
2473,25085554,,43.08999
2474,25095869,,43.08999
2475,25105934,,43.39001
2476,25115997,,43.01
2477,25126301,,43.18999
2478,25136734,,43.46999
2479,25146797,,43.49001
2480,25156847,,43.08999
2481,25166899,,43.18999
2482,25176977,,43.36999
2483,25187432,,43.11001
2484,25197885,,43.27001
2485,25208319,,43.11001
2486,25218750,,43.08999
2487,25228804,,43.08999
2488,25238860,,43.18999
2489,25248906,,43.08999
2490,25259222,,43.42999
2491,25269367,,43.46999
2492,25279421,,43.17001
2493,25289733,,43.46999
2494,25300161,,43.11001
2495,25310229,,43.18999
2496,25320783,,43.23
2497,25330833,,43.23
2498,25340896,,43.17001
2499,25350984,,43.58999
2500,25361036,,43.20998
2501,25371452,,43.18999
2502,25381500,,43.13
2503,25391707,,43.29
2504,25401770,,43.11001
2505,25411847,,43.46999
2506,25421917,,43.17001
2507,25431974,,43.41
2508,25442023,,43.33001
2509,25452558,,43.58999
2510,25462618,,43.18999
2511,25472802,,43.30999
2512,25482864,,43.18999
2513,25492918,,43.41
2514,25502978,,43.36999
2515,25513047,,43.51
2516,25523101,,43.46999
2517,25533165,,43.08999
2518,25543213,,43.17001
2519,25553389,,43.11001
2520,25563463,,43.08999
2521,25573517,,43.13
2522,25583572,,43.17001
2523,25593865,,42.91
2524,25604313,,43.33001
2525,25614758,,43.07
2526,25624812,,43.18999
2527,25635013,,43.23
2528,25645072,,43.30999
2529,25655123,,43.27001
2530,25665173,,43.27001
2531,25675234,,43.29
2532,25685281,,43.17001
2533,25695336,,43.49001
2534,25705688,,43.29
2535,25715744,,43.07
2536,25725943,,43.27001
2537,25736002,,43.39001
2538,25746211,,43.41
2539,25756284,,43.27001
2540,25766503,,43.33001
2541,25776952,,43.18999
2542,25787006,,43.07
2543,25797061,,43.36999
2544,25807121,,43.36999
2545,25817188,,43.01
2546,25827253,,43.18999
2547,25837317,,43.13
2548,25847371,,43.36999
2549,25857463,,43.30999
2550,25867518,,43.39001
2551,25877694,,43.33001
2552,25887745,,43.39001
2553,25897978,,43.11001
2554,25908037,,43.42999
2555,25918243,,43.29
2556,25928318,,43.08999
2557,25938526,,43.39001
2558,25948584,,43.30999
2559,25958798,,43.30999
2560,25968869,,43.27001
2561,25979079,,43.23
2562,25989131,,43.30999
2563,25999199,,43.42999
2564,26009251,,43.33001
2565,26019310,,43.52999
2566,26029368,,43.46999
2567,26039502,,43.33001
2568,26049557,,43.52999
2569,26059890,,43.17001
2570,26070346,,43.58999
2571,26080785,,43.29
2572,26090838,,43.27001
2573,26101177,,43.11001
2574,26111246,,43.20998
2575,26121318,,43.39001
2576,26131383,,43.20998
2577,26141437,,43.13
2578,26151489,,43.27001
2579,26161900,,43.17001
2580,26171952,,43.13
2581,26182003,,43.11001
2582,26192164,,43.17001
2583,26202219,,43.33001
2584,26212271,,43.42999
2585,26222712,,43.23
2586,26232762,,43.39001
2587,26242970,,43.07
2588,26253429,,43.42999
2589,26263486,,43.30999
2590,26273537,,43.18999
2591,26283594,,43.23
2592,26293683,,43.07
2593,26304118,,43.18999
2594,26314543,,43.23
2595,26324593,,43.20998
2596,26334821,,42.99001
2597,26344869,,43.33001
2598,26354921,,43.17001
2599,26365251,,43.18999
2600,26375301,,42.99001
2601,26385350,,43.33001
2602,26395420,,43.42999
2603,26405484,,43.18999
2604,26415539,,43.29
2605,26425605,,43.30999
2606,26435660,,43.36999
2607,26445741,,43.02999
2608,26455798,,43.18999
2609,26465855,,43.29
2610,26475907,,43.08999
2611,26485960,,43.36999
2612,26496018,,43.18999
2613,26507178,,43.46999
2614,26517239,,43.02999
2615,26527297,,43.29
2616,26537393,,43.17001
2617,26547458,,43.30999
2618,26557514,,43.27001
2619,26567568,,43.20998
2620,26577638,,43.08999
2621,26587693,,43.13
2622,26598099,,43.39001
2623,26608537,,43.33001
2624,26618612,,43.51
2625,26628813,,43.36999
2626,26638877,,43.07
2627,26649086,,43.02999
2628,26659153,,43.08999
2629,26669300,,43.27001
2630,26679508,,43.29
2631,26689570,,43.39001
2632,26699628,,43.23
2633,26709677,,43.30999
2634,26719775,,43.23
2635,26729823,,43.20998
2636,26739873,,43.07
2637,26750177,,43.17001
2638,26760231,,43.20998
2639,26770292,,43.42999
2640,26780585,,43.17001
2641,26791043,,43.11001
2642,26801096,,43.11001
2643,26811299,,43.33001
2644,26821595,,43.42999
2645,26831652,,43.17001
2646,26841708,,43.20998
2647,26851760,,43.11001
2648,26861822,,43.13
2649,26872138,,43.36999
2650,26882576,,43.11001
2651,26893026,,43.39001
2652,26903466,,43.30999
2653,26913527,,43.27001
2654,26923580,,43.17001
2655,26933629,,43.07
2656,26943688,,43.08999
2657,26953742,,43.23
2658,26963796,,43.39001
2659,26973886,,43.42999
2660,26983973,,43.13
2661,26994026,,43.17001
2662,27004084,,43.39001
2663,27014369,,43.20998
2664,27024819,,43.11001
2665,27035256,,43.33001
2666,27045311,,43.46999
2667,27055525,,43.42999
2668,27065580,,43.01
2669,27075688,,43.11001
2670,27085737,,43.39001
2671,27095792,,43.20998
2672,27105835,,43.13
2673,27115889,,43.02999
2674,27125943,,43.11001
2675,27136015,,43.18999
2676,27146066,,42.92999
2677,27156282,,42.86999
2678,27166341,,42.99001
2679,27176559,,43.13
2680,27186617,,43.07
2681,27196836,,43.13
2682,27207286,,42.99001
2683,27217724,,43.13
2684,27227778,,43.01
2685,27237837,,43.23
2686,27247889,,42.96999
2687,27258290,,42.83001
2688,27268733,,42.91
2689,27279180,,43.23
2690,27289389,,42.96999
2691,27299460,,43.07
2692,27309881,,43.02999
2693,27319943,,42.92999
2694,27330024,,43.08999
2695,27340068,,42.77001
2696,27350149,,42.96999
2697,27360217,,43.18999
2698,27370278,,43.01
2699,27380358,,43.08999
2700,27390441,,43.02999
2701,27400531,,42.91
2702,27411878,,42.99001
2703,27421942,,43.13
2704,27431993,,42.92999
2705,27442041,,42.92999
2706,27452090,,42.92999
2707,27462149,,43.20998
2708,27472210,,43.02999
2709,27482304,,42.89001
2710,27492394,,43.18999
2711,27502439,,43.17001
2712,27512636,,42.96999
2713,27522693,,43.27001
2714,27532742,,42.79
2715,27543043,,42.96999
2716,27553091,,42.89001
2717,27563142,,43.01
2718,27573475,,43.07
2719,27583536,,43.13
2720,27593585,,42.91
2721,27603640,,42.91
2722,27614015,,43.11001
2723,27624070,,43.13
2724,27634122,,43.01
2725,27644181,,43.13
2726,27654285,,43.08999
2727,27664337,,43.01
2728,27674382,,42.99001
2729,27684435,,43.11001
2730,27694482,,43.08999
2731,27704575,,43.08999
2732,27714623,,43.02999
2733,27724677,,43.08999
2734,27734770,,42.80999
2735,27744823,,43.08999
2736,27755020,,43.17001
2737,27765073,,42.92999
2738,27775123,,42.83001
2739,27785257,,43.17001
2740,27795584,,43.13
2741,27805638,,43.23
2742,27815848,,43.07
2743,27825892,,43.02999
2744,27835950,,42.79
2745,27846255,,42.77001
2746,27856304,,43.20998
2747,27866358,,42.77001
2748,27876409,,43.02999
2749,27886808,,42.92999
2750,27896865,,43.13
2751,27907086,,43.17001
2752,27917135,,42.92999
2753,27927288,,42.99001
2754,27937501,,43.11001
2755,27947938,,43.02999
2756,27958016,,42.96999
2757,27968073,,42.86999
2758,27978124,,42.83001
2759,27988187,,42.80999
2760,27998243,,42.99001
2761,28008300,,43.29
2762,28018345,,42.99001
2763,28028463,,42.77001
2764,28038889,,42.99001
2765,28049341,,42.96999
2766,28059544,,42.96999
2767,28069923,,42.89001
2768,28080645,,43.08999
2769,28090720,,42.92999
2770,28100929,,42.79
2771,28111539,,42.73
2772,28121823,,42.92999
2773,28132268,,42.77001
2774,28142326,,43.13
2775,28152384,,43.13
2776,28162438,,43.01
2777,28172602,,42.89001
2778,28182661,,42.86999
2779,28193091,,42.79
2780,28203148,,43.08999
2781,28213313,,42.80999
2782,28223360,,42.83001
2783,28233666,,42.83001
2784,28243732,,42.80999
2785,28253779,,42.96999
2786,28263874,,43.07
2787,28274217,,43.07
2788,28286340,,42.92999
2789,28296405,,42.99001
2790,28306466,,42.99001
2791,28316528,,42.83001
2792,28326597,,43.02999
2793,28336647,,43.01
2794,28346708,,42.89001
2795,28356768,,42.99001
2796,28366974,,42.96999
2797,28377431,,42.80999
2798,28387873,,42.89001
2799,28398321,,42.96999
2800,28408382,,42.96999
2801,28418430,,43.20998
2802,28428489,,42.92999
2803,28438581,,42.86999
2804,28448644,,43.02999
2805,28458699,,43.01
2806,28468775,,42.96999
2807,28478824,,42.91
2808,28489259,,42.99001
2809,28499684,,42.96999
2810,28510153,,43.11001
2811,28520203,,43.01
2812,28530268,,42.96999
2813,28540348,,42.99001
2814,28550423,,42.86999
2815,28560471,,42.99001
2816,28570520,,43.07
2817,28580579,,43.17001
2818,28590633,,43.01
2819,28600711,,42.91
2820,28610761,,42.83001
2821,28620842,,42.89001
2822,28631177,,43.11001
2823,28641397,,42.83001
2824,28651465,,43.02999
2825,28661887,,42.99001
2826,28671943,,42.91
2827,28682473,,42.79
2828,28692525,,43.08999
2829,28702575,,42.96999
2830,28712727,,43.02999
2831,28722782,,42.86999
2832,28733154,,43.07
2833,28743911,,43.01
2834,28753967,,42.92999
2835,28764026,,43.20998
2836,28774331,,42.92999
2837,28784773,,42.79
2838,28794825,,42.99001
2839,28804878,,43.13
2840,28814923,,43.02999
2841,28825327,,42.91
2842,28835376,,43.13
2843,28845428,,43.01
2844,28855744,,42.91
2845,28865840,,42.92999
2846,28875891,,43.08999
2847,28885945,,42.89001
2848,28895995,,43.13
2849,28906048,,43.18999
2850,28916247,,42.89001
2851,28926310,,42.99001
2852,28936526,,42.99001
2853,28946655,,43.02999
2854,28956720,,43.01
2855,28966777,,43.17001
2856,28976840,,43.02999
2857,28986884,,42.99001
2858,28996940,,43.02999
2859,29006994,,42.83001
2860,29017053,,43.07
2861,29027110,,42.86999
2862,29037159,,42.77001
2863,29047233,,42.86999
2864,29057579,,42.96999
2865,29067631,,42.96999
2866,29077682,,43.02999
2867,29087990,,43.08999
2868,29098432,,42.89001
2869,29108482,,42.80999
2870,29118543,,43.08999
2871,29129440,,43.08999
2872,29139492,,42.86999
2873,29149730,,43.20998
2874,29160184,,42.80999
2875,29170629,,42.70998
2876,29180678,,43.20998
2877,29190728,,42.79
2878,29200793,,42.91
2879,29210854,,42.91
2880,29220909,,42.89001
2881,29230957,,43.01
2882,29241011,,42.99001
2883,29251079,,42.86999
2884,29261143,,42.77001
2885,29271193,,43.13
2886,29281811,,42.96999
2887,29291887,,42.99001
2888,29301957,,43.01
2889,29312010,,42.99001
2890,29322090,,42.77001
2891,29332156,,42.92999
2892,29342348,,42.96999
2893,29352800,,42.73
2894,29362851,,43.17001
2895,29372910,,42.92999
2896,29382962,,43.02999
2897,29393024,,43.07
2898,29403073,,42.73
2899,29413125,,42.83001
2900,29423175,,42.86999
2901,29433229,,43.07
2902,29443283,,43.17001
2903,29453342,,43.13
2904,29463695,,43.07
2905,29474143,,42.92999
2906,29484226,,43.07
2907,29494408,,42.70998
2908,29504865,,43.01
2909,29514916,,42.80999
2910,29524961,,42.89001
2911,29535020,,42.77001
2912,29545071,,42.67001
2913,29555120,,42.92999
2914,29565177,,42.77001
2915,29575224,,43.07
2916,29585279,,43.07
2917,29595335,,43.02999
2918,29605383,,43.02999
2919,29615461,,42.73
2920,29625897,,42.77001
2921,29635947,,42.99001
2922,29645995,,42.80999
2923,29656047,,42.91
2924,29666440,,42.89001
2925,29676893,,43.23
2926,29686994,,42.70998
2927,29697060,,43.11001
2928,29707116,,42.83001
2929,29717179,,42.96999
2930,29727245,,42.77001
2931,29737293,,43.23
2932,29747347,,43.08999
2933,29757687,,42.89001
2934,29767743,,42.80999
2935,29777798,,42.73
2936,29788104,,43.18999
2937,29798541,,42.99001
2938,29808598,,42.99001
2939,29818647,,42.80999
2940,29828692,,43.02999
2941,29839086,,42.99001
2942,29849141,,43.02999
2943,29859194,,42.73
2944,29869249,,42.91
2945,29879301,,42.91
2946,29889365,,42.73
2947,29899418,,42.86999
2948,29909762,,43.11001
2949,29920200,,42.80999
2950,29930645,,43.20998
2951,29940697,,42.91
2952,29950749,,42.79
2953,29961060,,42.70998
2954,29971143,,42.92999
2955,29981203,,42.91
2956,29991257,,42.89001
2957,30001327,,43.07
2958,30011379,,43.08999
2959,30021429,,42.86999
2960,30031556,,42.80999
2961,30041609,,42.89001
2962,30051695,,42.73
2963,30062431,,42.89001
2964,30072479,,43.08999
2965,30082705,,42.89001
2966,30093214,,42.77001
2967,30103277,,42.86999
2968,30113334,,43.01
2969,30123393,,43.07
2970,30133438,,43.29
2971,30143831,,42.52999
2972,30153895,,42.67001
2973,30163955,,42.73
2974,30174240,,42.91
2975,30184303,,42.86999
2976,30194523,,43.17001
2977,30204590,,42.80999
2978,30214789,,42.91
2979,30224842,,42.89001
2980,30234891,,43.08999
2981,30245216,,42.92999
2982,30255290,,42.80999
2983,30265349,,42.86999
2984,30275399,,42.80999
2985,30285456,,43.08999
2986,30295539,,42.83001
2987,30305604,,43.13
2988,30315655,,43.11001
2989,30325713,,42.83001
2990,30335766,,42.99001
2991,30345842,,42.77001
2992,30355911,,42.70998
2993,30365966,,42.89001
2994,30376024,,43.11001
2995,30386078,,42.86999
2996,30396360,,42.86999
2997,30406804,,42.99001
2998,30416853,,43.07
2999,30427074,,43.08999
3000,30437239,,43.07
