Reading,Timestamp,,ObjectTemp_C
3001,30447492,,42.96999
3002,30457547,,43.02999
3003,30467608,,42.61001
3004,30477661,,43.13
3005,30487711,,42.79
3006,30498053,,42.92999
3007,30508481,,43.07
3008,30518558,,43.02999
3009,30528754,,43.02999
3010,30538814,,43.02999
3011,30549041,,42.70998
3012,30559487,,42.77001
3013,30569539,,42.89001
3014,30579601,,42.96999
3015,30589658,,43.23
3016,30599722,,42.89001
3017,30609780,,42.77001
3018,30619835,,42.92999
3019,30630144,,42.99001
3020,30640198,,43.13
3021,30650406,,43.13
3022,30660464,,43.01
3023,30670684,,43.17001
3024,30680739,,43.02999
3025,30691023,,42.73
3026,30701121,,42.86999
3027,30711292,,42.91
3028,30721443,,42.77001
3029,30731492,,42.51
3030,30741543,,42.89001
3031,30751630,,42.86999
3032,30761689,,42.96999
3033,30772068,,42.92999
3034,30782804,,42.86999
3035,30793277,,43.07
3036,30803557,,42.79
3037,30813608,,42.79
3038,30823656,,43.01
3039,30833716,,42.96999
3040,30843765,,42.96999
3041,30853824,,43.01
3042,30863883,,42.91
3043,30873945,,42.77001
3044,30883992,,43.02999
3045,30894044,,42.83001
3046,30904160,,42.68999
3047,30914616,,42.89001
3048,30925059,,42.63
3049,30935104,,43.18999
3050,30945167,,42.96999
3051,30955342,,42.73
3052,30965403,,42.80999
3053,30975742,,42.80999
3054,30985797,,43.20998
3055,30995844,,42.77001
3056,31005900,,42.80999
3057,31015947,,42.83001
3058,31026018,,42.77001
3059,31036070,,42.77001
3060,31046410,,43.01
3061,31056461,,43.13
3062,31066667,,42.86999
3063,31076729,,42.89001
3064,31086786,,43.07
3065,31097095,,42.80999
3066,31107162,,42.77001
3067,31117209,,42.79
3068,31127510,,42.77001
3069,31137951,,42.79
3070,31148000,,43.41
3071,31158054,,42.89001
3072,31168113,,42.99001
3073,31178488,,42.99001
3074,31188541,,42.96999
3075,31198768,,42.83001
3076,31209217,,43.13
3077,31219277,,42.73
3078,31229494,,42.96999
3079,31239548,,43.20998
3080,31249761,,42.79
3081,31259807,,42.89001
3082,31269864,,42.96999
3083,31279925,,43.11001
3084,31289997,,42.68999
3085,31300053,,42.79
3086,31310105,,42.86999
3087,31320166,,42.92999
3088,31330229,,42.83001
3089,31340299,,43.13
3090,31350355,,42.80999
3091,31360663,,42.89001
3092,31371128,,42.86999
3093,31381549,,42.77001
3094,31391616,,43.27001
3095,31401826,,43.18999
3096,31411889,,43.11001
3097,31421937,,43.01
3098,31431991,,43.02999
3099,31442058,,43.07
3100,31452116,,42.96999
3101,31462166,,42.79
3102,31472493,,43.13
3103,31482941,,42.91
3104,31493381,,42.80999
3105,31503865,,42.79
3106,31513914,,43.02999
3107,31523966,,43.07
3108,31534011,,43.02999
3109,31544076,,43.08999
3110,31554130,,42.77001
3111,31564186,,42.79
3112,31574242,,42.77001
3113,31584296,,43.01
3114,31594367,,42.92999
3115,31604585,,42.91
3116,31614645,,42.89001
3117,31624850,,43.01
3118,31634911,,42.89001
3119,31645134,,43.17001
3120,31655585,,43.01
3121,31666027,,43.27001
3122,31676081,,42.92999
3123,31686141,,42.83001
3124,31696202,,43.18999
3125,31706270,,42.99001
3126,31716331,,42.86999
3127,31726382,,43.18999
3128,31736679,,43.11001
3129,31746737,,43.07
3130,31756951,,42.68999
3131,31767003,,42.80999
3132,31777056,,42.99001
3133,31787188,,43.23
3134,31797513,,42.99001
3135,31807581,,42.80999
3136,31817776,,42.96999
3137,31827833,,43.01
3138,31838061,,42.96999
3139,31848115,,43.02999
3140,31858164,,43.08999
3141,31868221,,42.79
3142,31878281,,42.96999
3143,31888338,,43.01
3144,31898390,,42.91
3145,31908439,,43.11001
3146,31918484,,43.01
3147,31928535,,43.08999
3148,31938834,,42.99001
3149,31949275,,42.70998
3150,31960019,,42.89001
3151,31970464,,42.96999
3152,31980523,,43.02999
3153,31990581,,43.11001
3154,32000867,,42.96999
3155,32010920,,42.91
3156,32021148,,43.08999
3157,32031196,,42.91
3158,32041280,,42.89001
3159,32051567,,43.17001
3160,32061621,,42.89001
3161,32071715,,42.96999
3162,32081772,,42.92999
3163,32091833,,42.96999
3164,32101890,,42.92999
3165,32111947,,43.01
3166,32121999,,42.79
3167,32132069,,43.13
3168,32142124,,42.86999
3169,32152333,,43.02999
3170,32162391,,42.92999
3171,32172438,,43.27001
3172,32182488,,42.91
3173,32192537,,43.01
3174,32202597,,43.17001
3175,32212655,,42.91
3176,32222987,,42.91
3177,32233437,,43.13
3178,32243490,,43.01
3179,32254011,,43.07
3180,32264060,,43.07
3181,32274286,,43.13
3182,32284340,,43.17001
3183,32294398,,43.18999
3184,32304457,,43.13
3185,32314508,,42.91
3186,32324569,,43.08999
3187,32334620,,42.91
3188,32344669,,42.63
3189,32356004,,43.13
3190,32366051,,42.79
3191,32376277,,43.07
3192,32386364,,42.99001
3193,32396416,,43.20998
3194,32406474,,42.89001
3195,32416522,,43.13
3196,32426581,,42.80999
3197,32436637,,43.20998
3198,32446692,,43.36999
3199,32456780,,43.36999
3200,32467218,,43.29
3201,32477279,,42.83001
3202,32487484,,42.99001
3203,32497539,,42.99001
3204,32507599,,42.89001
3205,32517659,,42.92999
3206,32527720,,43.02999
3207,32537788,,42.86999
3208,32548009,,43.17001
3209,32558146,,42.96999
3210,32568590,,43.01
3211,32578650,,42.80999
3212,32588719,,42.86999
3213,32598774,,42.89001
3214,32608844,,43.41
3215,32618901,,43.02999
3216,32628960,,42.96999
3217,32639018,,42.83001
3218,32649071,,43.02999
3219,32659122,,43.01
3220,32669350,,42.99001
3221,32679405,,43.08999
3222,32689623,,43.02999
3223,32699671,,42.77001
3224,32709726,,42.86999
3225,32720049,,42.80999
3226,32730499,,43.07
3227,32740558,,43.11001
3228,32750604,,42.89001
3229,32760655,,42.86999
3230,32770706,,42.86999
3231,32780759,,42.83001
3232,32790823,,42.80999
3233,32800880,,42.96999
3234,32810933,,43.01
3235,32820998,,42.77001
3236,32831051,,43.01
3237,32841104,,43.11001
3238,32851425,,43.02999
3239,32861655,,42.99001
3240,32872107,,42.89001
3241,32882593,,42.99001
3242,32892650,,42.92999
3243,32902702,,43.20998
3244,32912753,,42.99001
3245,32922805,,42.70998
3246,32933245,,42.91
3247,32943416,,42.96999
3248,32953469,,42.80999
3249,32963645,,42.89001
3250,32973695,,42.86999
3251,32983929,,43.08999
3252,32994060,,43.17001
3253,33004115,,42.92999
3254,33014337,,42.92999
3255,33024781,,43.11001
3256,33034954,,43.20998
3257,33045382,,42.89001
3258,33055828,,43.01
3259,33065874,,43.02999
3260,33075928,,42.89001
3261,33085979,,43.39001
3262,33096027,,42.57
3263,33106110,,42.77001
3264,33116334,,43.17001
3265,33126387,,42.96999
3266,33136611,,42.83001
3267,33146714,,43.49001
3268,33156775,,42.99001
3269,33166838,,42.92999
3274,33221948,,43.33001
3275,33232073,,42.91
3276,33243795,,42.68999
3277,33254049,,43.17001
3278,33264119,,42.96999
3279,33274175,,43.11001
3280,33284238,,42.89001
3281,33294319,,42.83001
3282,33304410,,43.17001
3283,33314506,,42.96999
3284,33324918,,42.86999
3285,33334978,,43.02999
3286,33345033,,42.92999
3287,33355083,,42.73
3288,33365133,,43.29
3289,33375187,,42.68999
3290,33385244,,43.07
3291,33395292,,42.73
3292,33405342,,43.42999
3293,33415544,,42.96999
3294,33425594,,43.11001
3295,33435827,,43.07
3296,33445886,,43.02999
3297,33455942,,43.23
3298,33465998,,42.89001
3299,33476065,,42.89001
3300,33486124,,42.99001
3301,33496330,,42.77001
3302,33506393,,42.91
3303,33516443,,42.89001
3304,33526767,,42.92999
3305,33537195,,43.20998
3306,33547261,,42.92999
3307,33557313,,43.13
3308,33567611,,43.11001
3309,33578056,,42.91
3310,33588107,,43.13
3311,33598342,,43.13
3312,33609095,,43.13
3313,33619141,,42.83001
3314,33629204,,43.07
3315,33639298,,43.02999
3316,33649639,,42.79
3317,33660387,,42.80999
3318,33670443,,43.02999
3319,33680496,,42.99001
3320,33690815,,43.07
3321,33700875,,43.11001
3322,33711104,,43.02999
3323,33721156,,42.91
3324,33731206,,43.01
3325,33741261,,42.99001
3326,33751317,,42.80999
3327,33761365,,43.17001
3328,33771433,,43.11001
3329,33782323,,43.08999
3330,33792479,,43.07
3331,33802944,,42.92999
3332,33813058,,42.86999
3333,33823111,,43.01
3334,33833182,,43.33001
3335,33843338,,42.91
3336,33853483,,43.23
3337,33865303,,42.92999
3338,33875378,,42.99001
3339,33885441,,42.70998
3340,33895514,,42.92999
3341,33905856,,42.83001
3342,33915908,,42.83001
3343,33925962,,43.13
3344,33936051,,43.13
3345,33946401,,43.02999
3346,33956469,,42.83001
3347,33966666,,42.86999
3348,33976751,,42.80999
3349,33986943,,42.89001
3350,33997052,,42.96999
3351,34007107,,42.92999
3352,34017156,,43.20998
3353,34027205,,43.02999
3354,34038272,,43.17001
3355,34048317,,42.83001
3356,34058522,,42.77001
3357,34069881,,42.89001
3358,34081540,,43.17001
3359,34091608,,42.92999
3360,34101850,,42.79
3361,34113553,,43.07
3362,34123958,,43.08999
3363,34134409,,42.80999
3364,34145153,,43.11001
3365,34155210,,43.01
3366,34165263,,42.80999
3367,34175309,,43.02999
3368,34185364,,43.18999
3369,34195430,,42.80999
3370,34205483,,42.86999
3371,34215811,,42.77001
3372,34225860,,42.99001
3373,34235913,,43.08999
3374,34245971,,43.08999
3375,34256027,,43.29
3376,34266077,,42.99001
3377,34276157,,42.91
3378,34286212,,43.07
3379,34296318,,42.99001
3380,34306757,,43.27001
3381,34317192,,42.80999
3382,34327322,,42.99001
3383,34337378,,43.01
3384,34347434,,43.07
3385,34357495,,43.07
3386,34367566,,43.18999
3387,34377618,,43.08999
3388,34387741,,43.13
3389,34397984,,43.29
3390,34408430,,43.02999
3391,34419245,,42.91
3392,34429337,,43.23
3393,34439397,,43.11001
3394,34449480,,42.99001
3395,34462000,,42.73
3396,34473293,,42.96999
3397,34483372,,42.92999
3398,34493429,,43.02999
3399,34503510,,43.13
3400,34513567,,43.27001
3401,34523615,,43.27001
3402,34533665,,42.86999
3403,34543717,,43.13
3404,34554338,,42.83001
3405,34564392,,43.29
3406,34574626,,43.07
3407,34585066,,42.86999
3408,34595262,,43.02999
3409,34605360,,42.79
3410,34615415,,42.83001
3411,34625481,,42.96999
3412,34635544,,43.17001
3413,34645610,,42.89001
3414,34655675,,42.80999
3415,34665722,,42.99001
3416,34676044,,43.02999
3417,34686098,,42.91
3418,34696187,,42.96999
3419,34706237,,42.73
3420,34716547,,42.91
3421,34726597,,43.08999
3422,34736833,,43.20998
3423,34746899,,43.01
3424,34756943,,42.89001
3425,34767250,,43.02999
3426,34777686,,42.99001
3427,34787740,,43.20998
3428,34797802,,42.86999
3429,34807871,,43.18999
3430,34818005,,42.83001
3431,34828077,,42.92999
3432,34838517,,43.02999
3433,34848565,,43.07
3434,34858790,,43.18999
3435,34869235,,42.86999
3436,34879296,,43.01
3437,34889344,,42.80999
3438,34899636,,42.99001
3439,34909685,,43.17001
3440,34919745,,42.80999
3441,34929796,,42.89001
3442,34940205,,42.99001
3443,34950645,,42.67001
3444,34960696,,42.99001
3445,34970914,,42.86999
3446,34981017,,43.01
3447,34991182,,43.02999
3448,35001675,,42.89001
3449,35011755,,43.08999
3450,35021810,,43.07
3451,35031855,,43.07
3452,35041955,,43.01
3453,35052631,,42.70998
3454,35063385,,42.96999
3455,35073595,,42.83001
3456,35083670,,42.86999
3457,35093731,,42.99001
3458,35103783,,42.92999
3459,35113834,,43.08999
3460,35123904,,42.77001
3461,35133978,,43.17001
3462,35144032,,42.96999
3463,35154077,,42.91
3464,35164206,,42.92999
3465,35175201,,43.11001
3466,35185267,,42.73
3467,35195327,,42.79
3468,35205915,,42.99001
3469,35215983,,43.01
3470,35226031,,43.07
3471,35236086,,43.18999
3472,35246143,,43.02999
3473,35256218,,43.07
3474,35266305,,42.91
3475,35276388,,42.83001
3476,35286724,,42.99001
3477,35297174,,42.96999
3478,35307320,,43.08999
3479,35317386,,43.02999
3480,35327600,,42.80999
3481,35338036,,43.27001
3482,35348093,,43.18999
3483,35358142,,43.17001
3484,35368444,,43.13
3485,35378505,,42.89001
3486,35388718,,42.91
3487,35399161,,43.20998
3488,35409332,,42.92999
3489,35419386,,43.07
3490,35429571,,43.08999
3491,35440014,,42.89001
3492,35450076,,42.92999
3493,35460127,,42.91
3494,35470189,,43.27001
3495,35480241,,42.91
3496,35490305,,43.11001
3497,35500354,,43.11001
3498,35510418,,43.07
3499,35520509,,42.77001
3500,35530950,,42.80999
3501,35541390,,42.99001
3502,35551843,,42.99001
3503,35561913,,42.86999
3504,35571973,,43.11001
3505,35582041,,42.99001
3506,35592109,,42.86999
3507,35602177,,43.01
3508,35612229,,43.13
3509,35622277,,42.83001
3510,35632626,,43.08999
3511,35643379,,43.02999
3512,35653431,,42.91
3513,35663508,,42.99001
3514,35673554,,43.20998
3515,35683644,,43.20998
3516,35693695,,42.79
3517,35703899,,43.11001
3518,35713956,,43.08999
3519,35724023,,43.51
3520,35734078,,42.96999
3521,35744128,,43.02999
3522,35754187,,42.92999
3523,35764241,,42.91
3524,35774573,,42.80999
3525,35785009,,43.07
3526,35795058,,42.89001
3527,35805193,,42.77001
3528,35815250,,43.01
3529,35825846,,43.29
3530,35835904,,42.92999
3531,35845958,,42.77001
3532,35856891,,42.92999
3533,35866944,,43.01
3534,35877174,,43.20998
3535,35887425,,43.01
3536,35897750,,43.01
3537,35907816,,43.29
3538,35918018,,42.99001
3539,35928159,,43.01
3540,35938203,,43.02999
3541,35948258,,42.80999
3542,35958305,,43.07
3543,35968425,,42.96999
3544,35978479,,42.86999
3545,35988526,,43.01
3546,35999129,,43.02999
3547,36009185,,42.96999
3548,36019399,,42.91
3549,36029466,,43.01
3550,36039523,,43.13
3551,36049831,,43.29
3552,36060262,,43.01
3553,36070335,,42.79
3554,36080405,,43.01
3555,36090463,,42.99001
3556,36100518,,42.92999
3557,36111446,,42.96999
3558,36121518,,43.11001
3559,36131569,,42.92999
3560,36141621,,42.91
3561,36151797,,43.02999
3562,36161868,,43.02999
3563,36171930,,43.01
3564,36182240,,42.92999
3565,36192297,,43.01
3566,36202352,,43.02999
3567,36212416,,43.20998
3568,36222479,,43.30999
3569,36233006,,42.99001
3570,36243230,,42.91
3571,36253309,,43.13
3572,36263627,,43.01
3573,36274078,,42.91
3574,36284529,,42.96999
3575,36294598,,42.92999
3576,36304655,,42.86999
3577,36314709,,42.89001
3578,36324764,,42.91
3579,36334828,,42.91
3580,36344882,,43.08999
3581,36354945,,42.96999
3582,36364997,,43.20998
3583,36375259,,42.96999
3584,36385321,,42.89001
3585,36396027,,43.02999
3586,36406087,,43.02999
3587,36416313,,42.96999
3588,36426375,,42.80999
3589,36436430,,43.08999
3590,36446488,,42.92999
3591,36456543,,42.96999
3592,36466596,,42.91
3593,36476661,,43.07
3594,36486722,,42.89001
3595,36496805,,42.99001
3596,36506854,,42.86999
3597,36517066,,43.20998
3598,36527816,,42.83001
3599,36538267,,43.02999
3600,36549006,,43.20998
3601,36559064,,42.96999
3602,36569299,,42.99001
3603,36579357,,43.02999
3604,36589409,,42.92999
3605,36599470,,43.01
3606,36609523,,43.17001
3607,36619587,,43.01
3608,36629825,,43.29
3609,36639876,,43.23
3610,36650102,,43.07
3611,36660226,,42.92999
3612,36670282,,43.02999
3613,36680499,,42.96999
3614,36690566,,43.18999
3615,36700631,,42.99001
3616,36710688,,43.11001
3617,36721586,,43.23
3618,36731637,,42.99001
3619,36741752,,42.86999
3620,36751809,,43.11001
3621,36761858,,42.83001
3622,36772092,,43.13
3623,36783077,,43.11001
3624,36793164,,42.86999
3625,36803220,,43.02999
3626,36813516,,42.92999
3627,36823565,,43.02999
3628,36833639,,42.83001
3629,36844518,,42.91
3630,36854613,,43.01
3631,36864670,,43.17001
3632,36874747,,42.91
3633,36884808,,42.99001
3634,36895382,,43.08999
3635,36905977,,43.13
3636,36916030,,42.99001
3637,36926084,,42.92999
3638,36936408,,43.01
3639,36946466,,42.99001
3640,36956686,,43.08999
3641,36966753,,42.86999
3642,36976817,,42.99001
3643,36986887,,42.89001
3644,36996954,,43.13
3645,37007384,,43.11001
3646,37017453,,43.13
3647,37027527,,42.96999
3648,37037594,,42.91
3649,37048504,,42.96999
3650,37058596,,42.99001
3651,37068798,,43.11001
3652,37078857,,43.02999
3653,37088908,,42.96999
3654,37098963,,42.92999
3655,37109088,,43.17001
3656,37119526,,43.01
3657,37129582,,43.07
3658,37139772,,42.96999
3659,37150807,,43.08999
3660,37160858,,43.27001
3661,37170927,,42.89001
3662,37181397,,43.08999
3663,37191990,,43.27001
3664,37202441,,42.99001
3665,37212882,,43.11001
3666,37222942,,43.01
3667,37232992,,42.99001
3668,37243058,,43.11001
3669,37253158,,42.80999
3670,37263419,,43.02999
3671,37274394,,43.07
3672,37284485,,43.01
3673,37294539,,42.96999
3674,37304737,,43.07
3675,37314874,,42.89001
3676,37324948,,42.79
3677,37335012,,43.08999
3678,37345065,,43.11001
3679,37355140,,42.80999
3680,37365219,,42.91
3681,37375287,,42.89001
3682,37385539,,42.86999
3683,37395975,,43.08999
3684,37406035,,43.23
3685,37416095,,43.01
3686,37426418,,43.13
3687,37437136,,43.08999
3688,37447193,,43.01
3689,37457256,,42.99001
3690,37468144,,43.11001
3691,37478214,,43.07
3692,37488264,,42.92999
3693,37498923,,42.86999
3694,37508981,,42.92999
3695,37519060,,42.89001
3696,37529138,,42.99001
3697,37539206,,42.73
3698,37549276,,43.01
3699,37559326,,43.07
3700,37569402,,42.80999
3701,37579468,,43.29
3702,37589519,,42.77001
3703,37600553,,43.07
3704,37610627,,42.99001
3705,37620848,,42.80999
3706,37631301,,42.92999
3707,37641356,,43.20998
3708,37651409,,42.80999
3709,37662012,,43.11001
3710,37672095,,43.08999
3711,37682160,,43.07
3712,37692240,,42.91
3713,37702341,,43.01
3714,37712431,,43.11001
3715,37722561,,42.96999
3716,37733365,,42.77001
3717,37743424,,43.01
3718,37753487,,43.08999
3719,37763808,,42.92999
3720,37773869,,42.77001
3721,37783924,,42.91
3722,37794006,,42.92999
3723,37804061,,43.11001
3724,37814401,,42.79
3725,37825135,,42.96999
3726,37835197,,43.07
3727,37845266,,43.17001
3728,37855321,,42.89001
3729,37865425,,42.99001
3730,37875862,,42.89001
3731,37885925,,43.01
3732,37895980,,43.07
3733,37906028,,42.91
3734,37916097,,42.92999
3735,37927102,,42.99001
3736,37937196,,42.99001
3737,37947280,,43.08999
3738,37957326,,43.18999
3739,37967393,,43.07
3740,37977460,,42.91
3741,37987508,,42.96999
3742,37997563,,43.07
3743,38007627,,43.01
3744,38018090,,42.89001
3745,38028139,,43.27001
3746,38038340,,43.08999
3747,38049266,,42.89001
3748,38059335,,42.83001
3749,38069396,,43.07
3750,38079450,,42.70998
3751,38089508,,43.13
3752,38099603,,43.30999
3753,38109655,,42.99001
3754,38120364,,43.18999
3755,38131099,,43.02999
3756,38141164,,43.02999
3757,38151220,,43.17001
3758,38161283,,42.91
3759,38171341,,43.11001
3760,38181405,,42.96999
3761,38191502,,43.02999
3762,38203327,,42.96999
3763,38213385,,42.92999
3764,38223452,,43.11001
3765,38233507,,42.77001
3766,38243583,,43.01
3767,38254582,,43.02999
3768,38264634,,42.99001
3769,38274697,,42.89001
3770,38285330,,43.36999
3771,38295388,,43.08999
3772,38305446,,43.01
3773,38315508,,42.96999
3774,38325898,,42.96999
3775,38335953,,43.02999
3776,38346006,,43.01
3777,38356059,,43.18999
3778,38366123,,43.02999
3779,38377156,,43.18999
3780,38387235,,43.02999
3781,38397308,,42.96999
3782,38407367,,43.01
3783,38417416,,43.02999
3784,38427484,,43.23
3785,38437540,,42.99001
3786,38447600,,43.08999
3787,38457663,,42.86999
3788,38467737,,43.11001
3789,38477785,,42.92999
3790,38487833,,43.02999
3791,38498809,,43.01
3792,38508889,,42.99001
3793,38518973,,43.08999
3794,38529052,,43.02999
3795,38539693,,43.33001
3796,38549744,,43.20998
3797,38559823,,43.13
3798,38569881,,42.99001
3799,38579934,,42.86999
3800,38589988,,43.17001
3801,38600046,,42.92999
3802,38610104,,43.11001
3803,38620204,,42.96999
3804,38630257,,43.18999
3805,38640309,,43.01
3806,38650363,,43.11001
3807,38660440,,43.08999
3808,38671458,,42.91
3809,38681527,,43.23
3810,38691580,,43.07
3811,38701653,,43.07
3812,38711714,,43.08999
3813,38722277,,42.91
3814,38733210,,42.91
3815,38743282,,43.08999
3816,38753585,,43.11001
3817,38763652,,42.92999
3818,38773713,,43.23
3819,38783779,,43.27001
3820,38793833,,42.89001
3821,38803898,,43.27001
3822,38813954,,43.07
3823,38824012,,43.20998
3824,38834300,,43.01
3825,38844350,,43.11001
3826,38854574,,43.07
3827,38865181,,43.36999
3828,38876053,,43.17001
3829,38886121,,43.23
3830,38896361,,43.27001
3831,38906409,,43.13
3832,38916458,,43.08999
3833,38927174,,43.02999
3834,38937456,,42.83001
3835,38948427,,43.20998
3836,38958476,,42.96999
3837,38968566,,43.13
3838,38978997,,43.18999
3839,38989055,,43.23
3840,38999206,,43.27001
3841,39009260,,42.99001
3842,39019358,,43.18999
3843,39029721,,42.86999
3844,39039785,,43.18999
3845,39049837,,43.08999
3846,39059893,,42.92999
3847,39069948,,43.01
3848,39080484,,43.13
3849,39090532,,43.11001
3850,39100580,,42.96999
3851,39110783,,43.18999
3852,39121825,,43.29
3853,39131899,,42.80999
3854,39142421,,43.01
3855,39153466,,42.86999
3856,39163529,,43.13
3857,39173766,,43.13
3858,39183820,,43.27001
3859,39193880,,43.29
3860,39203940,,42.91
3861,39214007,,42.96999
3862,39224061,,42.96999
3863,39234127,,43.17001
3864,39244184,,43.13
3865,39254277,,43.20998
3866,39264696,,43.17001
3867,39275256,,43.23
3868,39285589,,43.41
3869,39295647,,43.27001
3870,39305861,,42.99001
3871,39315941,,42.96999
3872,39325993,,43.18999
3873,39336044,,43.27001
3874,39346100,,42.96999
3875,39356154,,42.80999
3876,39366208,,43.07
3877,39376266,,43.30999
3878,39386354,,43.01
3879,39396419,,43.11001
3880,39406622,,43.07
3881,39416677,,43.08999
3882,39426898,,43.08999
3883,39436958,,43.30999
3884,39447181,,42.89001
3885,39457236,,42.77001
3886,39467283,,42.91
3887,39477942,,43.29
3888,39488002,,43.08999
3889,39498062,,43.08999
3890,39508126,,42.91
3891,39518190,,43.23
3892,39528253,,43.27001
3893,39538306,,43.11001
3894,39548363,,43.18999
3895,39558492,,42.96999
3896,39569285,,42.92999
3897,39579335,,43.18999
3898,39589396,,43.02999
3899,39599471,,42.99001
3900,39609685,,43.08999
3901,39620132,,43.08999
3902,39630194,,43.23
3903,39640260,,43.01
3904,39650315,,43.30999
3905,39660392,,43.33001
3906,39670454,,42.92999
3907,39680515,,42.91
3908,39690592,,42.99001
3909,39700647,,43.30999
3910,39710703,,43.27001
3911,39720759,,43.08999
3912,39730809,,43.01
3913,39741342,,42.96999
3914,39751420,,42.91
3915,39761783,,43.11001
3916,39772205,,43.01
3917,39782253,,43.01
3918,39792309,,43.01
3919,39802364,,43.23
3920,39812464,,42.91
3921,39822526,,42.89001
3922,39832619,,43.08999
3923,39842852,,43.11001
3924,39852905,,43.07
3925,39863468,,42.96999
3926,39874172,,43.02999
3927,39884241,,42.77001
3928,39894306,,42.91
3929,39904368,,42.96999
3930,39914444,,43.07
3931,39924510,,43.27001
3932,39934558,,43.23
3933,39944655,,43.08999
3934,39955121,,43.01
3935,39966018,,43.20998
3936,39976070,,43.51
3937,39986321,,43.18999
3938,39996381,,43.29
3939,40006434,,42.89001
3940,40016482,,43.23
3941,40026533,,43.17001
3942,40036591,,42.91
3943,40046828,,43.17001
3944,40056894,,43.11001
3945,40066955,,43.08999
3946,40077058,,43.07
3947,40087118,,43.01
3948,40097419,,43.11001
3949,40107664,,43.30999
3950,40118104,,42.99001
3951,40128844,,43.17001
3952,40139396,,43.01
3953,40150339,,43.02999
3954,40160402,,42.99001
3955,40170458,,43.18999
3956,40180515,,42.99001
3957,40190619,,43.13
3958,40200684,,43.07
3959,40210731,,43.29
3960,40220781,,43.41
3961,40230839,,43.23
3962,40241291,,43.07
3963,40252399,,43.29
3964,40262454,,43.07
3965,40272516,,42.96999
3966,40282682,,43.46999
3967,40292740,,42.80999
3968,40302793,,42.77001
3969,40313071,,42.99001
3970,40323311,,43.02999
3971,40333367,,43.23
3972,40343426,,42.96999
3973,40354026,,43.01
3974,40364488,,43.17001
3975,40374561,,42.96999
3976,40384619,,43.02999
3977,40394690,,43.08999
3978,40404753,,43.07
3979,40414808,,43.02999
